,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,sentence
17540,17939,3,0,3,0,1,RT @T_Madison_x: A hoe ass nigga will never change,madison hoe ass nigga change
17541,17940,3,0,0,3,2,"RT @T_Mart88: Jaheim, Donell Jones, Lyfe Jennings, Ginuwine, Charlie Wilson, Dru Hill, NEXT, Jodeci, Tyrese and etc ...... bring THAT type &#8230;",mart jaheim donell jones lyfe jennings ginuwine charlie wilson dru hill next jodeci tyrese etc bring type
17542,17941,3,0,3,0,1,RT @TacoPablo_: Rich dollaz always trynna snatch a bitch. Like he a bitch &#128514;,tacopablo rich dollaz trynna snatch bitch bitch
17543,17942,3,0,3,0,1,"RT @TacoRell Stressed backwards is ""Desserts"" that's why bitches eat junk food when depressed",tacorell stress backwards dessert bitch eat junk food depress
17544,17943,3,0,3,0,1,"RT @TacoRell This show should be called ""side bitches"" I ain't seen love YET",tacorell show call side bitch ain see love
17545,17944,3,1,2,0,1,RT @TaddSaelee: I was in her while her nigger was in there makin dinner,taddsaelee nigger makin dinner
17546,17945,3,0,3,0,1,"RT @TaeCocky: I Hate when bitches get a man and start tweeting shit like ""LOL let me stop tweeting like this before he kills me &#128553;&#128553;&#128525;""",taecocky hate bitch man start tweet shit lol let stop tweet kill
17547,17946,3,0,3,0,1,RT @TaeCocky: I have 0 hoes,taecocky hoe
17548,17947,3,0,3,0,1,RT @TaeCocky: I heard you wit that bitch that everybodyyyyy fuckingggggg,taecocky hear wit bitch everybodyyyyy fuckingggggg
17549,17948,3,0,3,0,1,RT @TaeCocky: Look at that bitch way over there stalking my twitter,taecocky look bitch way over stalk twitter
17550,17949,3,0,3,0,1,RT @TaeCocky: She a hoe if her bday in september,taecocky hoe bday
17551,17950,3,0,3,0,1,RT @TaeFrmUTW: It's UTW over here bitch but a lot of shit be going Down &#128548;&#9994;&#128165;&#128165;&#128165;&#128165;&#128165;&#128299;,taefrmutw utw over bitch lot shit down
17552,17951,3,3,0,0,0,RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;,tae rhode kim tae rhode kim patpatbush uhhh judge happen whitepower hang nigger
17553,17952,3,0,3,0,1,"RT @Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh",tahrell bitch go to think married well female smh
17554,17953,3,0,3,0,1,"RT @Take_My_Advicee: If you gonna fuck my girl then dont pull her hair, nigga i paid $200 for that bitch weave",take advicee go to fuck girl do not pull hair nigga pay bitch weave
17555,17954,3,0,0,3,2,RT @TalibKweli: Do you want to hear the truth or are you only looking to hear what makes you feel all warm and fuzzy inside? I choose truth&#8230;,talibkweli want hear truth look hear make feel warm fuzzy inside choose truth
17556,17955,3,1,2,0,1,RT @TalkHawkz: KMM get a fucking trash can on your head.,talkhawkz kmm fucking trash head
17557,17956,3,0,0,3,2,RT @Talkmaster: People who would vote for Charlie Crist and Michelle Nunn are why our founders did NOT put a right to vote in our Constitut&#8230;,talkmaster people vote charlie crist michelle nunn founder put right vote constitut
17558,17957,3,2,1,0,0,RT @TankTopshotta: A real nigga gone teach his bitch the game not run it on her &#128582;&#128130;&#128520;,tanktopshotta real nigga go teach bitch game run
17559,17958,3,0,2,1,1,RT @TaraTalksMONEY: Tuh! RT @VSamone: When u plan on going to a party and u don't and u gone on Twitter da next day &amp; see dat that hoe did &#8230;,taratalksmoney tuh vsamone plan party don go twitter next amp dat hoe
17560,17959,3,0,3,0,1,RT @TarikuSalim: I'd get a girlfriend if I had hoes tho. Lmaoo.,tarikusalim girlfriend hoe tho lmaoo
17561,17960,3,0,3,0,1,RT @TasteMyGayness: Sharing is not caring .... Back tf up bitch,tastemygayness sharing care back bitch
17562,17961,3,0,3,0,1,RT @TasteMyGayness: That moment the pussy too good &amp; u gotta slow that stroke down! https://t.co/R4fLDz5SiN,tastemygayness moment pussy good amp get to slow stroke down https fldz sin
17563,17962,3,0,3,0,1,RT @Taste_My_Lips57 Say dat shit again RT @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..,taste lip say dat shit thoughtsofrandy bad bitch hate break niggaz know
17564,17963,3,0,3,0,1,RT @Taste_SweetTay: This bitch just blew my high &#128514;&#128514;&#128514;&#128514;&#128514;,taste sweettay bitch blow high
17565,17964,3,0,3,0,1,"RT @TattedBrunetteX: Can I get a ""fuck you"" to these bitches from all of my niggas who don't love hoes, they get no dough.",tattedbrunettex fuck these bitch niggas don love hoe dough
17566,17965,3,1,2,0,1,"RT @TattedPapiChulo: Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",tattedpapichulo female nowadays don freaky niggas gossip bitch
17567,17966,3,0,3,0,1,RT @TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,tattedpapichulo have real bitch side hold down blessing real
17568,17967,3,0,3,0,1,RT @TattedUp_Tre: &#8220;@Blaxxxican: Early bird gets the dick&#127770;&#8221; &#128514;&#128514;&#128514;,tattedup tre blaxxxican bird get dick
17569,17968,3,0,3,0,1,"RT @TaughtYouWell: Boobs boobs boobs boobs lotta boobs
Man I make the baddest bitches send me nudes &#128525;&#128539; http://t.co/6tzYXgvqZv",taughtyouwell boob boob boobs boobs lotta boobs man badd bitch send nude http tzyxgvqzv
17570,17969,3,0,3,0,1,RT @TaurusIsMagic: #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.,taurusismagic tauru first congratulate hoe smart hoe
17571,17970,3,0,0,3,2,"RT @TayTheBADDIE: Never discuss cheese with a rat , talk bread with a bird , or make moves with a snake &#128175;&#128076;",taythebaddie discuss cheese rat talk bread bird move snake
17572,17971,3,0,3,0,1,"RT @TayWest: When hoes call other hoes ""hoes"" http://t.co/39yoPnqqau",tayw hoe call hoe hoes http yopnqqau
17573,17972,3,0,3,0,1,RT @TaylorGrisbhy: Nothing is wrong wit staying down here to work at the plant.These little minded bitches need 2 fuckin stop being judgmen&#8230;,taylorgrisbhy nothing wrong wit stay down work plant these little minded bitch fuckin stop judgman
17574,17973,3,0,3,0,1,RT @Taylor_1017: Get this bitch out of my house,taylor bitch house
17575,17974,3,1,2,0,1,RT @Taylor_1017: Thanks for ignoring me faggots. I'm locked outside @A_Mitchellll13 @10Longdong,taylor thank ignore faggot lock mitchellll longdong
17576,17975,3,0,2,1,1,"RT @TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;",tazheadorn you all lady tank top amp nip chill shirt
17577,17976,3,0,2,1,1,"RT @TbhMoose: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a b&#8230;",tbhmoose girl tweet ghetto bring food movie stupid pay
17578,17977,6,1,5,0,1,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",tegustaaa suppose man don bitch
17579,17978,3,0,3,0,1,"RT @TeamBoosieBoo: No officer I wasn't drunk driving, I was swerving on them hoes.",teamboosieboo officer wasn drunk driving swerve hoe
17580,17979,3,0,0,3,2,RT @TeamGladney: Did the Yankees make the playoffs and properly honor Jeter? RT @80sbaby4life: Orioles win?,teamgladney yankees playoff properly honor jeter sbaby life oriole win
17581,17980,3,0,3,0,1,RT @Teamadeezy: Niggas is hoes 2,teamadeezy niggas hoe
17582,17981,3,2,1,0,0,RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX,tease fag http rdeqx
17583,17982,6,0,0,6,2,RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,tednugent gun control talk gunrunne eric holder board planet ape
17584,17983,3,0,3,0,1,RT @TedOfficialPage: Your opinion is irrelevant because you are a cunt,tedofficialpage opinion irrelevant cunt
17585,17984,3,0,3,0,1,"RT @TedOfficialPage: guy: send me a pic of your pussy Girl: ok *sends pic of pussy*guy: HOLY SHIT, WHAT DAFUQ I WANTED TO SEE THE CAT!!!",tedofficialpage guy send pic pussy girl send pic pussy guy holy shit dafuq want cat
17586,17985,3,0,3,0,1,RT @TeddyDelJones: Side hoes always winning,teddydeljone side hoe win
17587,17986,3,0,3,0,1,RT @Tee_Affiliated: I'm that type of bitch to tell you I'm on my way knowing I just got in the shower,tee affiliate type bitch tell way know shower
17588,17987,6,0,6,0,1,RT @TeeeeRenee: bitches b tweeting everything they see to b Relavent &#128514;&#128514;&#128514; its really sad &#128563;,teeeerenee bitch tweet everything relavent sad
17589,17988,3,0,3,0,1,"RT @TehDucKii: if my tweets ever offended you:
1.) im sorry
2.) it won't happen again
3.) 1 &amp; 2 are lies
4.) you're a fucking pussy",tehduckii tweet offend sorry win happen amp lie fucking pussy
17590,17989,3,0,3,0,1,"RT @TerrorFranchise: ""I'm turning over a new leaf! No more drama and CoD for me!""
Is still a faggot.
#JustBigEThings",terrorfranchise turn over new leaf drama cod faggot justbigething
17591,17990,3,0,3,0,1,RT @TerryWigley_: @wagggggie iPhone 5 bitch,terrywigley wagggggie iphone bitch
17592,17991,3,0,3,0,1,RT @TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt,terrywigley fish bitch http
17593,17992,9,4,5,0,1,RT @TerryisBetter: What faggot complained about stretch marks?!? My nigga them shits taste like the swirls on cinnamon toast crunch http://&#8230;,terryisbetter faggot complain stretch mark nigga shit taste swirls cinnamon toast crunch http
17594,17993,3,0,3,0,1,RT @TerryisBetter: if I fav your pic that means Dm me hoe,terryisbetter fav pic mean hoe
17595,17994,3,0,3,0,1,"RT @TevGonzalez: ""@Log_Popz: If you love her hide your bitch so you keep shorty""",tevgonzalez log popz love hide bitch shorty
17596,17995,3,0,3,0,1,RT @TevGonzalez: You win some and lose some long as you get it on you aint a bitch.,tevgonzalez win lose be not bitch
17597,17996,3,0,3,0,1,RT @TexasHickspanic: Hey you!! Acting like a saint on twitter.. we think you're fucking weird you prude bitch.,texashickspanic hey act saint twitter think fucking weird prude bitch
17598,17997,3,0,3,0,1,RT @ThaReal_Elijah: Real niggah over here&#128175;&#128520;,thareal elijah real niggah over
17599,17998,3,1,2,0,1,"RT @ThaReal_Elijah: Used to be with 50 niggas, 20 of em got murked, 20 of em turned pussy, the other 10 put in work",thareal elijah niggas murked turn pussy put work
17600,17999,3,0,3,0,1,"RT @ThaStonerNation: ""You smell like Weed..."" and bitch you smell like sober.",thastonernation smell weed bitch smell sober
17601,18000,3,1,2,0,1,RT @ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping,thadisreal lady nigga wanna party weekend basically side hoe shopping
17602,18001,3,0,3,0,1,"RT @Thad_CastIe: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby.",thad castie milf sexy ass mom over bitch baby
17603,18002,3,0,3,0,1,"RT @Thad_CastIe: Regrets are for pussies. Shit happens, deal with it",thad castie regret pussy shit happen deal
17604,18003,3,0,3,0,1,"RT @Thaddiemac: light skin bitches cheat on their man, dark skin bitches squirt bike chain oil, latinas will cut your dick off, &amp; white gir&#8230;",thaddiemac light skin bitch cheat man dark skin bitch squirt bike chain oil latina cut dick off amp white gir
17605,18004,3,0,0,3,2,RT @That1guyJeff: RT @rebeccaisfresh: carrot cake is trash. too sweet. http://t.co/rxrowJMbW0,guyjeff rebeccaisfresh carrot cake trash sweet http rxrowjmbw
17606,18005,3,2,1,0,0,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .",thatbajankidd neveraskablackperson hair hers hit bitch buy mine
17607,18006,3,0,3,0,1,RT @ThatBoyACE71: Most black hoes at prom looked like http://t.co/FYZ1bPWXGw,thatboyace black hoe prom look http fyz bpwxgw
17608,18007,3,0,3,0,1,RT @ThatBoyACE71: Vonte not tweeting like a bitch finally,thatboyace vonte tweet bitch finally
17609,18008,3,0,2,1,1,RT @ThatBoyAdo: @tonykivarkis @Atoma87 lmao y'all some fags http://t.co/MN0TF3dgo7,thatboyado tonykivarkis atoma lmao fags http dgo
17610,18009,3,0,3,0,1,"RT @ThatDamnHAM: #LRT exactly. Announcing that you could be a piece of pussy for a couple hours, then irrelevant after that? Nothing cute a&#8230;",thatdamnham lrt exactly announce piece pussy couple irrelevant nothing cute
17611,18010,3,0,3,0,1,RT @ThatDamnHAM: @NapturallyDev @HeyJaiiiii @_halfCRAZY610 lol bitch you've put lotion on my butt &amp; orajel in my mouth. You'd paint my toes&#8230;,thatdamnham napturallydev heyjaiiiii halfcrazy lol bitch put lotion butt amp orajel mouth paint toe
17612,18011,3,0,3,0,1,RT @ThatDamnHAM: Otw to DC. Hopefully I'll see my best bitch @NapturallyDev. That would make my day.,thatdamnham otw hopefully good bitch napturallydev
17613,18012,3,0,3,0,1,RT @ThatGuyBryant28: Still the greatest tweet ever. RT @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...,thatguybryant great tweet djzeeti bitch run emotion logic bitch say number
17614,18013,3,0,3,0,1,"RT @ThatIrvNation: @Satisfied_x fuck you bitch, if I said it was, it was",thatirvnation satisfy fuck bitch
17615,18014,3,0,2,1,1,"RT @ThatKevinSmith: Via @JenSchwalbach ""Eat ice KevinSmith"" If I'm eating anything tonight, woman? It's pity-pussy. Make it better in a ...",thatkevinsmith via jenschwalbach eat ice kevinsmith eat tonight woman pity pussy well
17616,18015,3,0,2,1,1,RT @ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH,thatkidjony try pass nigguh http jpplmh
17617,18016,3,0,3,0,1,RT @ThatNiggaKeek: remember in a relationship.. her friends are NOT yours.. &#128581; they'll let her be a hoe...,thatniggakeek remember relationship friend yours let hoe
17618,18017,3,0,3,0,1,RT @ThatSlutAdrian: @WaldoKillz3 Lol someone fucking yo bitch?,thatslutadrian waldokillz lol someone fucking bitch
17619,18018,3,0,3,0,1,RT @ThatSlutAdrian: i'll be that bitch today,thatslutadrian bitch
17620,18019,3,0,3,0,1,RT @ThatTrillLife_: @x_NWTS bitch you got me I trouble I love you too .. Take your drunk ass to sleept,thattrilllife nwts bitch trouble love take drunk ass sleept
17621,18020,3,0,0,3,2,"RT @Thatindianbruh: Rise of the planet of the apes doin a musical???

http://t.co/9ZxzlHti2M",thatindianbruh rise planet ape doin musical http zxzlhti
17622,18021,3,0,3,0,1,RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD,thatindianbruh bitch twitter follower drive http akvz jgd
17623,18022,3,0,3,0,1,RT @ThatsComplex: Hate shit like this bitch can't make a decent meal but can take a hell of a thirst trap http://t.co/uHaON0TJDw&#8221;,thatscomplex hate shit bitch decent meal take hell thirst trap http uhaon tjdw
17624,18023,3,0,1,2,2,RT @ThatsFoodPorn: Oreo Donut http://t.co/obytemi3Ed,thatsfoodporn oreo donut http obytemi
17625,18024,3,0,3,0,1,RT @ThatsJuuja: These bitches be pretty &amp; stupid,thatsjuuja these bitch pretty amp stupid
17626,18025,3,0,3,0,1,"RT @ThatsSoRyannn: &#8220;@zzachbarness: ""IBS"" irritable bitch syndrome.&#8221; I have this",thatssoryannn zzachbarness ibs irritable bitch syndrome
17627,18026,3,2,0,1,0,RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.,theafricansiren automatically suspicious white folk try hard show darkie
17628,18027,3,0,3,0,1,"RT @TheAlexP: Yelled out ""come on bitch!"" At myself, by myself, lifting weights as motivation...thanks guys, you always have my back.",thealexp yelled bitch myself myself lift weight motivation thank guy back
17629,18028,3,0,2,1,1,"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake",theasacrawford shoulda learn bake cuz bitch love cake
17630,18029,3,0,0,3,2,"RT @TheAtlantic: Meanwhile, in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire",theatlantic meanwhile canada monkey winter coat escape ikea http yuyvel via theatlanticwire
17631,18030,3,0,3,0,1,RT @TheBOMBshellll: @vivalaleexx you a bitch!,thebombshellll vivalaleexx bitch
17632,18031,3,0,3,0,1,"RT @TheBOMBshellll: Too many faithful girls are single, and too many hoes are taken.&#128581;",thebombshellll many faithful girl single many hoe take
17633,18032,3,0,0,3,2,"RT @TheBananaFacts: wiz khalifas's song ""black and yellow"" is a beautiful song about a bruised banana",thebananafact wiz khalifas song black yellow beautiful song bruise banana
17634,18033,3,0,3,0,1,RT @TheBardockObama: People downloading time hop to be reminded they were faggots a year ago too,thebardockobama people download hop remind faggot
17635,18034,3,0,3,0,1,RT @TheBardockObama: Yea but who gets more bitches grandma,thebardockobama yea get bitch grandma
17636,18036,3,0,3,0,1,RT @TheBloodShow: Girls really made being a hoe kool on Twitter,thebloodshow girl hoe kool twitter
17637,18037,3,0,3,0,1,"RT @TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch",thebloodshow hate type detailed amp somebody respond huh bitch finna type same thing dumb bitch
17638,18038,3,1,2,0,1,RT @TheBloodShow: Ugly hoes be the loudest .. u need to duck off &amp; hide yourself frfr,thebloodshow ugly hoe loud duck off amp hide yourself frfr
17639,18039,3,0,3,0,1,RT @TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS,thebloodshow these hoe wearin flower head hope bee ste ass
17640,18040,3,0,3,0,1,RT @TheBossUnicorn_: I'm a crazy bitch.. fml,thebossunicorn crazy bitch fml
17641,18041,3,1,2,0,1,RT @TheCELEBrittany: - These porn hoes moan at EVERYTHING !!! &#128553;&#128555;&#128553; A nigga unbutton her shirt she moaning like stfu,thecelebrittany these porn hoe moan everything nigga unbutton shirt moaning stfu
17642,18042,3,0,0,3,2,"RT @TheCheapOne: What you see is what you get! I'm a guy with a love of adventure and a need for speed, Charlie Brown!",thecheapone guy love adventure speed charlie brown
17643,18043,3,2,1,0,0,RT @TheChrisCates: Look at this faggot http://t.co/db7SIri8qg,thechriscate look faggot http siri
17644,18044,3,0,3,0,1,"RT @TheCockiestMan: ""She's really nice when you get to know her!"" = She's a bitch but you'll get used to it.",thecockiestman nice bitch
17645,18045,3,0,2,1,1,RT @TheCockiestMan: Do I have time for these hoes? http://t.co/OHKWCg9ldW,thecockiestman these hoe http ohkwcg ldw
17646,18046,3,0,0,3,2,RT @TheComedyHumor: When I make a paper ball in the trash can http://t.co/mOxmRsOOv9,thecomedyhumor paper ball trash http moxmrsoov
17647,18047,3,0,3,0,1,RT @TheCommonCock: Rt if you killed a bitch with your dick,thecommoncock kill bitch dick
17648,18048,3,0,0,3,2,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;,thedillon go to trash spirit airline travel let fly plane don
17649,18049,3,0,2,1,1,"RT @TheDickUno: I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&#8230;",thedickuno hate see people bitch life haven try taco bell breakfast man don har
17650,18050,3,0,3,0,1,RT @TheDouch3: All the kickers in college football trash like y'all can't even make 20 yard field goals....u got one fucking job,thedouch kicker college football trash yard field goal fucking job
17651,18051,3,0,3,0,1,"RT @TheDouch3: Bitches tweeting ""relationship goals"" w/no man, job, or real desire to stop being a hoe or partying every weekend. Jus a iPh&#8230;",thedouch bitch tweet relationship goal man job real desire stop hoe party weekend jus iph
17652,18052,6,0,4,2,1,"RT @TheDouch3: Most overused hoe excuses
1. It's just lyrics
2. My friends party so I party 
3. Men do it too
4. And vice versa
5. I was yo&#8230;",thedouch overuse hoe excuse lyric friends party party man vice versa
17653,18053,3,0,3,0,1,RT @TheDouch3: Stay safe and remember if u a girl and u on ur period don't go to a party and&#8230;..bitch jus stay home u gross as shit,thedouch stay safe remember girl don party bitch jus stay home gross shit
17654,18054,3,1,2,0,1,RT @TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up,thedouch tweet boyfriend win off xbox live nigga get to kill streak bitch shut
17655,18055,3,0,1,2,2,RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on,thedouch let girl party that s retarded lol must want cheat
17656,18056,3,0,3,0,1,"RT @TheDrugTribe: New Years resolution: smoke more weed, make more money, fuck more bitches",thedrugtribe new resolution smoke weed money fuck bitch
17657,18057,3,0,3,0,1,RT @TheDrugTribe: mary isn't a backstabbing bitch that lies and deceives me,thedrugtribe mary isn backstabbe bitch lie deceive
17658,18058,3,0,1,2,2,"RT @TheDrunkStory: ""My bro made out with an ugly chick at a festival while drunk so now he's known as Larry bird because he hits ""threes"""" &#8230;",thedrunkstory bro ugly chick festival drunk know larry bird hit three
17659,18059,6,0,6,0,1,"RT @TheDrunkStory: ""My girlfriend cheated on me so I dumped her. I'm dating her mom now so now that bitch is my step daughter."" - Texas Tec&#8230;",thedrunkstory girlfriend cheat dump date mom bitch step daughter texas tec
17660,18060,3,0,0,3,2,"RT @TheEagleFazi: Almost 83% of children in Balochistan have never been to school, followed by 80% in Sindh, 75% in KP and 60% in Punjab. #&#8230;",theeaglefazi child balochistan school follow sindh punjab
17661,18061,3,0,0,3,2,"RT @TheFactsBook: Twitter has a bird as its logo, that&#8217;s why when you join you&#8217;re an egg, and your home button is a birdhouse. Why am I ...",thefactsbook twitter bird logo join egg home button birdhouse
17662,18062,3,0,3,0,1,"RT @TheFakeESPN: Johnny Manziel&#8217;s bye-week stat line:

Bud Light Platinums: 23 | Shots of Patron: 8 | Side bitches: 5 | Fucks given: 0",thefakeespn johnny manziel bye stat line bud light platinum shot patron side bitch fuck give
17663,18063,4,0,1,3,2,RT @TheFakeESPN: Red Hot Chili Peppers with the longest nip-slip in Super Bowl Half Time Show history.,thefakeespn red hot chili pepper long nip slip super bowl half show history
17664,18064,3,0,3,0,1,RT @TheFakeESPN: Rutgers terminated Mike Rice's contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...,thefakeespn rutger terminate mike rice contract repeatedly call cunt hurl ball finally kill
17665,18065,3,0,3,0,1,RT @TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;,thefatkidjames von vonrichter bro fuck leave lol great don forgot bros back
17666,18066,3,0,3,0,1,RT @TheFitGawd: &#8220;I don&#8217;t know why these bitches laughing. You not even funny my nigga&#8221; http://t.co/0IdY5oSkrf,thefitgawd don these bitch laugh funny nigga http idy oskrf
17667,18067,3,0,0,3,2,RT @TheFoodBibIe: Deep Fried Oreos http://t.co/quDw3wqD7r,thefoodbibie deep fry oreos http qudw wqd
17668,18068,3,0,3,0,1,RT @TheFunnyTeens: When someone tells me I should stop being a bitch http://t.co/LTR4gi5mUv,thefunnyteen someone tell stop bitch http ltr muv
17669,18069,3,0,0,3,2,RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH,thefunnyvine crazy bird https qenh
17670,18070,6,0,6,0,1,"RT @TheGoodGodAbove: Victoria&#8217;s real secret?
Five nipples and a sideways vagina.",thegoodgodabove victoria real secret five nipple sideway vagina
17671,18071,3,0,3,0,1,RT @TheGoogleFactz: Cheating and having hoes gets old. Everyone should want to reach a point where they're mature enough to stay faithful &amp;&#8230;,thegooglefactz cheating have hoe get old everyone want reach point mature enough stay faithful amp
17672,18072,3,0,3,0,1,"RT @TheHangingWire: don't EVER be ashamed of who you are. 

unless you a hoe... 

then be ashamed bitch.",thehangingwire don ashamed unless hoe ashame bitch
17673,18073,3,0,3,0,1,RT @TheHolyKuran: Bitches eyebrows be 5% hair and 95% makeup talkin bout &#8220;eyebrows on fleek&#8221; smh sit down before i lick my thumb hoe,theholykuran bitch eyebrow hair makeup talkin bout eyebrow fleek smh sit down lick thumb hoe
17674,18074,3,0,3,0,1,RT @TheHolyKuran: When you drop all your hoes for your girl and she say she dont want a relationship http://t.co/GuZXabJiXj,theholykuran drop hoe girl say do not want relationship http guzxabjixj
17675,18075,3,0,3,0,1,"RT @TheJoeySwoll: Don't be with a ""bad bitch"" that just looks good. Find a GOOD WOMAN that tells you when you're slippin and pushes you to&#8230;",thejoeyswoll don bad bitch look good find good woman tell slippin push
17676,18076,3,0,3,0,1,RT @TheKingScottyD: Side niggas get pussy and main niggas get arguments,thekingscottyd side niggas pussy main niggas argument
17677,18077,3,0,3,0,1,RT @TheKitchensHeat: Don't beef over no bitch..,thekitchensheat don beef over bitch
17678,18078,6,0,6,0,1,RT @TheKizzler: make today yo bitch,thekizzler bitch
17679,18079,3,0,3,0,1,RT @TheKyleHardy: Serving size is Latin for you&#8217;re a little bitch,thekylehardy serve size latin little bitch
17680,18080,3,0,3,0,1,RT @TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard,thelittlefella ole vertybstard savage life bitch yard
17681,18081,3,0,3,0,1,RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!,thelittlefella taste mothafucker mmmhmmm bitch
17682,18082,3,0,3,0,1,RT @TheLittleFella_: S/O to @thereal_EMandM for his shitty fuzzy hat. Made sure he wasn't getting laid lmfao,thelittlefella thereal emandm shitty fuzzy hat sure wasn lay lmfao
17683,18083,6,0,0,6,2,RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,themattespinosa literally put whole trash bag lmfao http yierskyrfc
17684,18084,3,0,3,0,1,RT @TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,themav people find little dumbest thing bitch pathetic
17685,18085,3,0,3,0,1,RT @TheMav41: The price is wrong bitch.,themav price wrong bitch
17686,18086,3,0,0,3,2,"RT @TheMichaelRock: *answers phone*

Coworker: There's a dead bird outside.

Me: Wanna split it?

CW: What?

Me: Sorry, finders keepers, ri&#8230;",themichaelrock answer phone coworker dead bird wanna split sorry finder keeper
17687,18087,3,0,2,1,1,"RT @TheNaimaW: If a dude seems flighty then he probably is, so just nip it in the bud.",thenaimaw dude flighty nip bud
17688,18088,3,0,3,0,1,RT @TheNotoriousD_: like fuccck man why yall bitches wearing wigs to school ?,thenotoriousd fuccck man you all bitch wear wig school
17689,18089,3,0,3,0,1,RT @TheNudesGod: It kills me when Bitches think that just BC they got a low body count that they not a hoe,thenudesgod kill bitch think low body count hoe
17690,18090,3,1,2,0,1,RT @TheNudesGod: Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,thenudesgod real nigga rule drop blunt get to pass bitch don hit
17691,18091,3,1,2,0,1,RT @TheNudesGod: when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;,thenudesgod girl don text back tweet don text bitch don want texte niggas
17692,18092,3,0,3,0,1,"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",theonemiss luu ryrystine aye everyone buy bombass brownie wigga jacklynannn don contain marijuana
17693,18093,3,0,0,3,2,"RT @TheOneTrueDisco: A list of mythical creatures:
Jackelope
Phoenix 
Griffin
Fairy
Unicorn
Pegasus 
A woman that knows where she wants to &#8230;",theonetruedisco list mythical creature jackelope phoenix griffin fairy unicorn pegasus woman know want
17694,18094,3,1,2,0,1,"RT @TheOnlyReed: I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe",theonlyreed friend tellin leave good fuck hate ass hoe babe
17695,18095,3,2,0,1,0,"RT @TheOnlyReed: IDC what phone u got, lol silly nigger",theonlyreed idc phone lol silly nigger
17696,18096,3,0,3,0,1,"RT @TheOnlyReed: If u looked good in highschool and wack now, I know that pussy been thru some shit",theonlyreed look good highschool wack pussy thru shit
17697,18097,3,0,3,0,1,"RT @TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK",theonlyreed lmaooooooo ain fuckin bitch doo doo butt foreplaye fuck
